id,fold,y_true,catboost_prediction,catboost_class
39d626f4,3,0,0.5946298781557118,1
39dd3538,4,0,0.09105190383055778,0
39fb1ad0,1,2,0.8345434099246367,1
3a33d579,3,1,0.45923581069350405,0
3a594acf,2,1,0.6377627042318312,1
3a9d7bd6,4,0,0.16811181549869075,0
3ab0b1ff,2,1,1.041039952301602,2
3ab539f0,5,0,0.2282820006978188,0
3acb5be3,4,0,0.37556816527881687,0
3ae4ee9b,1,1,0.9430701107873761,2
3b047021,3,0,0.21789565828436847,0
3b091b83,5,0,0.4536181744570475,0
3b112284,2,0,0.0767213576512118,0
3b1b9538,3,1,0.8721983091514307,1
3ba48ca7,2,0,0.52506696676559,1
3bbf88cd,5,2,0.7172945743390166,1
3c0aba64,5,0,0.6616702835837738,1
3c2cf08e,2,0,0.2569381956050643,0
3c5c85e7,1,0,0.6603059346717054,1
3c620257,5,0,0.2894226479706254,0
3c7a7f32,2,0,1.0241269290010468,2
3c8f474a,3,0,0.28395933560573616,0
3ca35642,1,1,0.8963566765248687,2
3cc9cfa6,4,0,0.269388238802424,0
3cd8802e,1,0,0.6599127173167745,1
3cfeca85,5,0,0.22299579228812755,0
3d20d9a7,4,0,0.7703663136997487,1
3d2c0bc5,4,1,0.7572774802732435,1
3d36fe8b,5,0,0.8364571687189247,1
3d3b87db,5,1,0.7753961023044375,1
3d3dd3ae,1,0,0.8292526047115709,1
3d3fb503,2,0,0.30217486518214853,0
3d46429f,1,2,0.9510690019729895,2
3d48430d,1,0,0.29609802462068296,0
3d5ad997,5,0,0.579893059241152,0
3d6143f3,3,0,0.1630800705709995,0
3d736110,1,1,0.8959450682219572,2
3d8531f5,4,0,0.3010910028737754,0
3d970ce4,5,1,0.5235284086116093,0
3dcbc164,3,1,0.9715602335122819,2
3de1a622,1,0,0.19960586393220398,0
3de6a21c,4,0,0.1828038172668272,0
3e377cb7,2,0,0.4674755191037203,0
3e398bf9,3,2,0.9202145188168263,2
3e3c242c,5,0,0.27955265619158204,0
3e5d5b58,3,1,0.10318315975436526,0
3e5ee48c,1,0,0.9973141024381089,2
3e7ee995,3,1,1.3220552613004495,2
3e9fd8d6,2,2,1.2916227983418185,2
3eb48980,5,1,0.44307994370940695,0
3ebfbb4c,4,1,0.15446309419683812,0
3ede35d1,1,0,0.6053286537519573,1
3f1cf5ba,5,1,0.5294456169729335,0
3f1f23e7,5,2,0.6042654260392107,1
3f20e14b,1,1,1.114224633394,2
3f2141da,4,0,0.4439900819574439,0
3f3a70c8,1,1,1.3081987316148194,2
3f3d3809,2,0,0.1879889337223169,0
3f51a21d,5,2,0.5015857758826974,0
3fcef947,5,0,0.3787635970698237,0
3fe59141,2,0,0.8319566409527219,1
3fe78116,1,0,0.6709548848616275,1
40087bc5,3,2,1.0740089846917202,2
40898508,2,0,0.8829179239259836,1
408bed19,2,0,0.4279855837505323,0
4093774d,4,1,0.7368242015962422,1
40aae75f,2,0,0.7984927614960771,1
40b904b3,3,1,0.6322479770397383,1
40cdadfc,2,0,0.35492283846251416,0
40e95163,2,0,0.2583997940185086,0
41052ced,1,0,0.6233728681218371,1
41185f8e,3,2,0.9711007326578461,2
4128aee6,4,0,0.22705845679476472,0
4135cb0e,5,1,1.0539682448550527,2
4157be55,4,2,1.3614080980319985,2
415d5a1a,4,0,0.9606256306468988,1
416b6ba2,1,0,0.12328280294513622,0
4177e5e5,4,1,0.6126983693833895,1
41974cde,2,0,0.3198959929401909,0
419d05c6,4,2,1.0194619845170678,2
41bacefb,5,0,0.8291842072822925,1
41badf5d,5,1,0.8657940087221401,1
41cfd1db,4,3,1.478006159113144,3
41d48900,1,0,0.5633730324581407,0
42309938,5,1,0.8377936810752578,1
423610ac,1,1,0.5148683710321008,0
4248261f,4,0,0.0987302809634899,0
4255e559,5,0,0.40316153313057,0
4262ce3d,5,0,0.2843643510908441,0
427037b2,1,0,0.17231417971791685,0
427fad9e,1,2,0.9723069360504345,2
4280076d,4,0,0.3879802992219061,0
428970d4,2,1,0.7041083720012792,1
428c37ea,2,0,0.4145808436832571,0
429cc266,4,0,0.43604561423340793,0
42aa29fb,4,1,0.5088968644045327,0
42bf071e,5,2,0.5279972797995004,0
42c6f67a,4,0,0.282944334919799,0
42dfc9dd,4,2,1.0791317913403775,2
42ebc3fd,5,0,0.6196500751664099,1
4307d287,1,1,1.2385130106205007,2
432a4c21,3,1,0.9004039463956974,2
432aff11,3,0,0.17755913154423497,0
435bfa7b,5,1,0.4157267157451692,0
43629a34,5,0,0.04099919033932631,0
436dd613,5,0,0.3097871352047674,0
43720c15,2,0,0.7884519481162398,1
43808706,5,2,1.2303869898530069,2
43a7386d,5,1,0.58245599687952,0
43d43363,1,3,1.334748591505405,2
43e54b20,3,1,0.6547440423566019,1
43f44f6c,4,2,0.5461585451044102,0
43f5d3c5,2,1,0.46360587043077683,0
43fb80d6,5,0,0.6242822889739398,1
43fdba8b,2,0,0.4222293450614376,0
440acf4f,2,0,0.12442603098970278,0
444131bc,3,0,0.29754132078514567,0
4442c376,2,0,0.31186539256832263,0
446757cb,3,1,1.1393626513342983,2
4496d883,5,2,0.47691944643731604,0
44b8622c,4,0,1.0711579703290734,2
44cbf5c5,2,0,0.22939021399853554,0
44eaea78,1,2,0.8723545582680801,1
4505724a,5,0,0.11582092283440987,0
4507da27,2,1,0.9570401511805738,2
4518ed77,3,0,0.3262117327585774,0
451b0cd9,1,0,0.1682450204800069,0
451c11b3,1,0,0.6104923702920922,1
4570c8b8,1,0,0.35280491810325876,0
45ea366f,3,0,0.0930001765010936,0
45eb32f2,3,2,1.1133830075899889,2
46170319,3,0,0.23004358706290629,0
463bf3b2,5,0,0.14062107896933285,0
464a75fb,2,1,1.3244570592027283,2
4659aa1a,5,0,1.0005053792292071,2
465d3273,4,1,0.7701578026903619,1
466752d9,3,0,0.47589786816246615,0
467c549f,4,0,0.29299057571648657,0
46850373,1,0,0.32418429655253383,0
471e4d12,1,2,1.1256651152505914,2
47240aa3,2,0,0.27228222333481894,0
47350ac6,4,0,0.7833169857710571,1
475ebe47,1,0,0.19078637048302188,0
4777151c,2,2,1.0931408447261932,2
47a52eb8,2,1,1.195514886865538,2
47b3bea1,5,2,0.20201300817179613,0
47c1f368,2,2,1.242861591719738,2
47c3b47c,4,1,0.36562943345356747,0
47c55e13,4,0,0.4770535737808491,0
47fef4fc,3,0,0.21486166266600643,0
481a1861,5,0,0.4662174125554736,0
4829f7ca,3,0,0.7090342514804101,1
4859a9f9,4,0,0.13562434579792648,0
485d7c69,2,0,0.41814775674462296,0
489fa831,4,1,0.4924065050303184,0
48c205d9,2,0,0.4272356364175791,0
48db8ecf,4,0,0.15393479354682627,0
48df987b,5,0,0.35039784966309345,0
48e69212,3,0,0.3462661399444975,0
491bf457,3,0,0.6580911597381962,1
4926b18a,5,0,0.3028347331140259,0
4940a214,1,1,0.7503433581601913,1
494eba8a,3,0,0.31951753452920467,0
4950e24c,1,0,0.9081773447332511,2
499d4499,4,0,1.059565400241472,2
49a1931d,1,0,0.35012266751095267,0
49e4eade,1,0,0.45909655634967655,0
49f38606,1,0,0.24776705471515076,0
4a0b1b9d,4,1,0.7046635409765817,1
4a1440d9,3,2,0.5126062094381884,0
4a17b463,3,0,0.27182832642505456,0
4a21eb0c,3,0,0.9075309991908702,2
4a3b6521,1,1,0.33927773189151644,0
4a475a9f,5,1,1.1834075135159163,2
4a4a0f78,4,2,1.0984480441458269,2
4a62661a,3,1,0.6127405196642319,1
4a68d751,1,1,0.9273239661869497,2
4a69e534,2,0,0.10879577480884245,0
4a6af685,5,0,0.49918758789524,0
4a6ea9de,3,2,0.7511561486323011,1
4a9f92ca,5,0,0.12233080848285005,0
4aa87859,4,0,0.33830270494001335,0
4ac5c412,5,0,0.20977105643853283,0
4acac04e,5,2,0.4734255218799612,0
4afa8a76,1,0,0.07405794634014307,0
4b0f961e,5,0,1.0361728136053237,2
4b1f6855,4,0,0.30948314871446997,0
4b20bce7,4,0,0.33549310429314494,0
4b328259,5,0,0.43821412117476793,0
4b3c7594,2,1,0.2977007913604695,0
4b3db4f4,2,0,0.3460315723454864,0
4b51db3e,2,0,0.1656674758406586,0
4b71830a,3,1,0.9241246902185407,2
4bc2bee9,5,0,0.5153786343688836,0
4be6f3c1,5,0,0.5044349024240006,0
4c238671,1,1,0.8713272970606833,1
4c37fb30,5,2,0.97127503434612,2
4c8dfaf0,4,2,0.3942753255462146,0
4ca242ea,4,1,0.9140264974315166,1
4cabd7aa,3,0,0.9119429602708543,2
4cde1e34,3,1,0.8483838178680038,1
4d19854c,2,1,0.5459755626831074,1
4d2d9ef3,3,0,0.09780406418944798,0
4d41bb62,4,0,0.08544742107974768,0
4d42caed,5,0,0.20924784369693306,0
4d5a8ce7,4,2,1.0259610463982587,2
4d61a44e,5,1,0.715676319347829,1
4da4aba2,4,2,0.9460043297412667,1
4dc4ed56,2,0,0.5032410201830515,0
4dc86a42,2,0,0.33350013043305504,0
4decbcd8,5,0,0.24226008799805931,0
4dfb4e1d,3,2,1.0881593016427695,2
4e052db0,1,0,0.7827237977490649,1
4e314e47,3,0,0.20716799934103924,0
4e58d463,3,0,0.6049537029350694,1
4e6c7a75,1,1,0.35700364399671636,0
4e85505f,4,2,0.863347845889638,1
4ea3963e,5,0,0.523274899511289,0
4ea4e6c9,1,0,0.24972271309461513,0
4eade67b,4,0,0.4662890096637768,0
4edb98d8,2,2,0.8201274361604198,1
4f059221,1,0,0.06079446744323469,0
4f059a8a,5,0,0.9541001442471972,2
4f20b188,2,0,0.41589858398850355,0
4f2d0925,1,1,0.6374931724081121,1
4f3b33ba,2,1,0.621905162086645,1
4f3cd5c2,5,2,0.8755608120845777,1
4f93504a,4,0,1.0940313366094907,2
4f96d1e7,1,0,0.24981018185622977,0
4fd7e043,2,0,0.25164734175763837,0
4fe97569,4,0,0.7808588365821453,1
4ffa995b,2,0,1.2810187680454947,2
50242fa0,3,1,0.16361252567850054,0
504ed32b,1,0,0.1894244764999775,0
50707f1e,1,0,0.5550947689486843,0
508a0f98,3,2,0.8664740288580721,1
50a90725,3,1,1.0893973662545902,2
50b2b84b,5,0,1.1191549812241839,2
5124169c,1,1,0.9007822786251051,2
5132511c,2,1,1.0470863433767816,2
51364c23,1,2,0.7009963459039292,1
515402ee,5,0,0.37460381349137206,0
515dd683,3,1,0.7931691292122199,1
5180ff75,3,0,1.2340830115529031,2
518e5ae6,3,0,0.19362021211493374,0
5198e7b3,5,2,0.42104666127172974,0
51a349db,2,0,0.6689182498834718,1
51c15d22,4,1,1.2350728308322512,2
51eb8d14,1,0,0.5925753759341436,0
51f38b37,4,1,1.38041214808118,3
51f3feb4,3,0,0.39525947648875775,0
5216ef61,2,1,1.099545170717398,2
52219dbb,4,1,0.593655756235567,1
5264bb0e,2,1,1.0114589619408039,2
526f719b,1,0,0.2629546859760341,0
527e796c,2,2,0.5832856336672876,1
528db82d,3,1,0.7654541421682843,1
52bd147c,2,0,0.3066667377649462,0
52ce9b8b,5,0,0.24492785494802083,0
52e9e467,1,0,0.6861758937663351,1
5320dac6,2,0,0.8508851178318508,1
53621b84,3,0,0.9583561706387644,2
537dc410,4,2,1.1509832086439347,2
53814642,2,1,0.4576483839549404,0
53905a2c,3,1,0.38629864596077335,0
53cf99f2,2,0,0.2709484580712025,0
53d20dc3,2,0,0.0812787923079682,0
53ea1e7c,4,0,0.33542341495669253,0
53faf893,3,0,0.024359420007292965,0
54391716,5,0,0.8084093082746013,1
546bfb18,3,0,0.22646956993543432,0
54854783,4,0,0.6578563535940944,1
54868027,3,0,0.20456400745783404,0
54945f30,2,0,0.6822451141225084,1
549712ab,1,2,1.085362214427513,2
54b35de5,4,0,1.3979854556954119,3
54c87d3c,2,2,0.4400333531641856,0
54e592da,5,0,0.8679639236947319,1
54fef303,1,0,0.6633855989990586,1
54ffe872,2,1,0.32121501122010465,0
55464fb7,4,1,0.5202633343573574,0
554e46e9,4,2,0.5188308911932253,0
556604d2,1,2,1.010458746437745,2
5588f518,2,1,0.467111703572642,0
55edb6ed,1,1,1.2474884093621998,2
55f9338e,1,0,0.3031508835988299,0
561f2797,2,0,0.2412809971535298,0
56210fdb,5,0,0.12965634792313718,0
5637a5a4,1,0,0.12144237088080206,0
563ebc00,3,1,0.27624754167328003,0
56418caf,4,2,0.6919857448326812,1
56443aba,4,1,0.4743497890459408,0
56761daf,4,2,0.8364498036810728,1
567ecea5,1,0,0.5259108509024614,0
567fd23a,2,1,1.1174057502304537,2
568eb64b,3,2,1.0694763415848474,2
56c99b23,3,0,0.2501105294170366,0
56cb7161,3,0,0.18133385617421732,0
56d9dead,1,0,0.08602134566514857,0
56ef356c,2,0,0.24491848052562598,0
571907fc,3,0,0.5951579122338859,1
574599a8,4,0,0.1971857082433225,0
574cb902,2,0,0.19114214637330224,0
5775ec58,4,1,0.8359517470734077,1
5779f2e9,1,0,0.28035853160910484,0
579e50bd,5,0,0.5930320144149454,0
57c4f2b4,2,0,0.6317344221859291,1
57d82f30,5,0,0.8465340305004128,1
57de6095,2,0,0.09918208534931428,0
57f6fa6c,2,0,0.09995760700926243,0
580a30c5,3,2,1.1069810043176143,2
58391429,1,2,1.3653944776401699,3
58900fd0,3,0,0.10889148986798969,0
58a255e6,4,0,0.21344914150664118,0
58ada72e,2,1,0.6084843720661957,1
58de61f0,4,1,0.8171293249208644,1
58dfccdb,4,0,0.4133320506233905,0
58f11465,5,0,0.38398429892498365,0
592adca0,1,0,0.38020330018701465,0
592b3b7f,5,0,0.45196522933522926,0
59305d37,5,1,0.8954162840545976,1
59307c13,2,2,0.6787413668975263,1
593a7148,4,1,0.2752215750318369,0
593b5cfa,3,0,0.14096037549658652,0
59402969,1,1,0.9541960382816221,2
5985f299,2,0,0.16360158826790727,0
599850d0,2,0,0.24595282465415413,0
59b7fc28,2,0,0.12302060430252515,0
59d7a3a9,4,0,0.31395109956130596,0
59ea397f,4,0,0.023060148706128603,0
5a07e79f,5,1,0.34614813114101406,0
5a2c7642,2,0,0.1610416461665073,0
5a3005de,4,2,0.8993820733751571,1
5a313293,4,1,0.8050353760859464,1
5a3d5e05,3,1,0.5908342472182627,1
5a4b3725,2,1,0.9741714805646509,2
5a5f6d41,4,0,0.5345107509851075,0
5a5f9fb2,2,1,0.4661294777144958,0
5a8712ae,2,3,1.2501140073076922,2
5ac9eca0,1,0,0.17851235725196335,0
5ad85a02,4,0,0.4297780612316007,0
5af79adb,4,0,0.693575893779986,1
5b299ae1,2,1,0.18651031416246872,0
5b2c9b83,2,1,1.065297278761011,2
5b4d2604,4,0,0.3991393727449961,0
5b66b6f2,5,0,0.022601138784416053,0
5b9ff85e,2,1,0.6268091457462696,1
5ba201ba,5,1,0.5875656552549243,0
5bcf002a,5,0,0.47141714644008265,0
5c045867,5,1,0.952599305667291,2
5c186496,2,0,0.20392907112674774,0
5c22f241,5,0,0.1619511048975978,0
5c2c136d,1,2,1.071397423588538,2
5c3b30d7,5,0,0.25881667082984566,0
5cd83147,5,0,0.6841456420700576,1
5d04624a,3,1,0.7637367559931915,1
5d1d7e41,5,0,0.11317357517238741,0
5d3b6ea5,1,1,0.5876980360767935,0
5d48a5b0,3,0,0.12865906084095868,0
5d762840,2,0,0.841698645349573,1
5d805d83,1,0,0.8228145220051934,1
5d885b20,1,0,0.1444861415525922,0
5daa20e7,5,0,0.31073354301438855,0
5dad24ff,1,0,1.011850438293737,2
5db3db12,1,1,0.6912986068135437,1
5dc62fec,3,0,0.22286009008856433,0
5ddbac80,5,0,1.1827497420769313,2
5e08237d,3,1,0.5594054999953569,1
5e221c50,4,0,0.730382914013353,1
5e2a9e63,4,1,0.20072401749578378,0
5e2c1349,5,1,1.1135502234939894,2
5e359a08,4,2,1.214956847725087,2
5e415f05,4,2,1.0883579408718307,2
5e55e9fd,1,3,1.1922907659952324,2
5e57bd12,1,0,1.2294914302743905,2
5e614c1a,1,2,1.1889734757525805,2
5e6490e3,4,0,0.41633842974133195,0
5e6b528e,2,0,0.34933587026981644,0
5ea2c305,1,1,1.0077227317011201,2
5eb063e0,1,0,0.492776468249288,0
5ed5f205,4,0,0.22745299696143223,0
5ee595e8,4,0,0.5533150322774807,0
5ef3d64e,3,2,1.0150428617492706,2
5f099188,5,0,0.10115794420064189,0
5f1b07e1,4,0,1.0539134654463158,2
5f281a62,4,0,0.5611919162140184,0
5f37ceb1,1,1,1.0608921061638548,2
5f574f3d,5,0,0.28084140924044454,0
5f7537cf,4,0,0.8364176518213431,1
5f78f7b9,3,0,0.3312842661998807,0
5f9dddb4,2,2,0.6265468252187674,1
5fa91358,1,0,0.4936570556454496,0
5fdfbe47,3,0,0.3434899020379461,0
603ab4ee,2,1,0.06382512142523888,0
605d6e05,4,0,0.5121740371162009,0
606e979d,1,1,0.9142129791852719,2
60c1ff37,4,0,0.5105875410416514,0
60d1fdee,3,0,0.09963985160716238,0
60d2774d,2,0,0.2477569292185241,0
60f8462b,4,0,0.2228911648739963,0
60fb7cb9,1,1,0.8535926357963146,1
612487a5,3,1,1.2162901046635413,2
612b3ff9,2,0,0.48206424489438354,0
612dd900,5,1,0.22519802090123897,0
613fc399,3,0,0.5448468082690812,1
613fc53d,3,0,0.3125249868623064,0
614d5517,3,1,0.6310787688191615,1
616fc21f,2,0,0.23829989613892416,0
61823525,5,0,0.17243227899852437,0
6187d0dc,5,0,0.08450553583622966,0
6192e6b6,3,1,0.7489570579673729,1
6197a2ce,3,0,0.8125480775799248,1
620536d0,2,1,0.44675075939236797,0
621066ff,2,2,0.8070493097345334,1
622bb412,1,0,0.149604245886637,0
6247cc15,2,1,1.1053631301695508,2
624869b6,5,2,0.8534970787894545,1
624b9e34,3,0,0.32973436240740256,0
626a608e,3,2,1.065043962564257,2
6277e13c,2,0,0.45952793951212884,0
6282e693,5,0,0.08994543614819611,0
62839132,3,0,0.4561734793355101,0
6291fddd,5,2,0.6747560295468272,1
62b873a2,2,1,0.44248891516239697,0
62cd5c74,3,2,0.7631706243817993,1
62d0cf97,3,2,0.9412204877831913,2
62f77d2f,3,1,0.43122757575970005,0
632eca98,5,0,0.6246469067938173,1
6332ad59,1,0,0.22698801371770028,0
63334478,1,0,0.2931729652458948,0
6344bba1,3,2,1.2094016710624773,2
635554d2,1,0,0.5365549431001654,0
63a00e40,3,0,0.37999609368474985,0
63d4ab9a,2,0,0.34269953890181915,0
63d810bb,3,0,0.7606621909889695,1
63dd16ec,3,0,0.21246111408343638,0
63fc9770,2,2,0.9330303863075856,2
641697e6,1,0,0.25520069394896167,0
641a2b87,5,0,0.24248829870110267,0
646a4c0e,3,2,0.6458885276224419,1
649ff6d9,2,2,1.0979849701301763,2
64b4005d,3,1,0.6825867697216941,1
64ed48c4,3,2,1.158320556861107,2
64fc556b,5,0,0.10003530201727445,0
650bf252,3,0,0.14081127742938193,0
6514c337,3,0,0.37510574812210873,0
6515ef94,5,0,0.19364122749727347,0
654203ec,2,0,0.42282160478094577,0
658e66ec,2,2,0.9162427913641944,2
6595d479,1,1,1.008054792995161,2
659fec57,2,0,0.5232160580611619,1
65af9f2a,4,0,0.46591615026045985,0
65dc81f5,4,0,0.6319143350791501,1
65dfe4b9,5,0,1.2797755054672733,2
65f9369d,5,0,0.5259853942677941,0
65fe69c0,1,1,1.3381650050245066,2
66094cfd,4,0,0.5874428692204939,1
6622b302,3,0,0.26838750755222135,0
665abfda,1,1,0.47753975299610435,0
66665e95,1,2,0.7097797366089101,1
6666aed3,4,1,0.7942582064352993,1
6672e527,1,0,0.14328078693367707,0
668a2fea,4,0,0.324100244884506,0
6699c999,1,0,0.2564512845105214,0
66d86d0b,1,0,0.8943269075961793,2
66ed301e,3,0,0.35492024217800816,0
66f044c7,2,1,0.456628892722808,0
66f619e3,2,2,1.329189713899678,2
6708fcd9,2,0,0.1793834633302575,0
672a32f1,2,0,0.13619179112859514,0
673a7e2a,4,0,0.16836337140956403,0
673e7be9,3,1,0.6370277420940629,1
677038b5,3,0,0.1708965247116187,0
6774ba64,1,0,0.29792090787433095,0
678598dd,1,0,0.15035823331463244,0
6795027a,4,0,0.38517472053976953,0
679ce4b2,2,2,0.8862427393242236,1
67b54cdb,5,0,0.1431371831722988,0
682327c3,3,0,0.2638326372976969,0
6826f0be,3,1,0.9542487068628493,2
683464ff,4,0,0.5503328732152986,0
68572a28,5,0,0.05653462343461324,0
685cc0f1,2,2,0.9001230951704198,1
68688509,4,0,0.6533739876292489,1
687c85e7,5,0,0.5772010648301124,0
6885737e,3,1,0.5486140434462685,1
68a59e56,5,1,0.23063242212470025,0
68be3d5c,2,0,0.31161116617795886,0
68be5113,4,0,0.10234344648388805,0
68d49292,3,0,0.18842340538938945,0
68e514dc,5,0,0.609231791054931,1
68e61f96,4,0,0.39398396060004537,0
68e7140b,4,0,1.4867150136799223,3
68fa4631,2,0,0.4368185184443927,0
69074cf3,2,1,0.04566660563028069,0
69742f6f,4,2,0.9834189437242072,2
697c41d7,2,2,0.5335006780312637,1
697d894b,3,1,1.1554517454100937,2
698b9067,4,1,0.4244734748027348,0
69b65679,5,0,0.294574728215593,0
69ccea20,1,0,0.25644391914369175,0
69cdf9c3,4,1,0.6046166174873254,1
69fabb6b,3,2,0.9607613211171573,2
6a04461f,1,2,0.34326776917238855,0
6a138911,1,0,0.5326485713737563,0
6a16089d,2,0,0.46822523471961985,0
6a2c6073,2,1,1.0844746569412522,2
6a2fd807,5,1,1.205171655745918,2
6a4df6ff,4,0,0.036335672021042265,0
6a6da46c,4,1,0.5905296038694946,1
6a7d07fb,1,0,0.2555270705241438,0
6a837387,2,0,0.1446798878072948,0
6a83a423,2,1,0.4685894712944618,0
6a864b11,1,1,1.3033458975881067,2
6a98537b,2,0,0.3512307200564764,0
6a9f0db7,4,0,0.11420742010053508,0
6abd21d4,5,1,0.731970425531955,1
6abd2bd4,1,1,0.9496975801918913,2
6abe8b60,1,0,0.22879709484874972,0
6ac5763a,1,2,0.9143639475859373,2
6ac5eaaf,3,1,0.27203724280403996,0
6ad91972,5,0,0.5880913781187934,0
6ae1473e,4,1,0.39907492098922576,0
6b4b8c14,4,1,1.0619491420466667,2
6b6467f4,1,2,0.7963523082521774,1
6b773506,2,1,0.8000133248860946,1
6b9a25e6,1,0,0.1908548201278525,0
6be0f069,1,0,0.5672571261351544,0
6be56337,2,0,0.8704914586297897,1
6becb599,1,0,0.12903668814945013,0
6c0fe935,2,0,0.7078746256337372,1
6c2edc91,1,0,0.8740197678823194,1
6c319d99,2,0,0.3175184739757268,0
6c4902c8,2,0,0.6364007049069067,1
6c6cd633,2,2,0.5822205716019279,1
6c737069,2,1,0.2240546316936768,0
6d341798,5,0,0.24868096087875374,0
6d5944a9,4,0,0.2896065072765458,0
6d5c5afb,1,0,0.46801457446829453,0
6d707ac3,2,2,0.8609718325501616,1
6d70e716,1,2,0.6977092281244048,1
6d7ba819,3,1,0.15100563569991288,0
6d855495,4,0,0.6963288912865946,1
6db14d48,2,1,0.570290117349397,1
6db453ce,5,2,1.2009093365109922,2
6dfe4a75,5,1,1.0783626892202003,2
6e0d4774,5,1,0.8310370811427219,1
6e0ec0fe,2,1,0.7323544522431917,1
6e128c6b,4,0,0.8197477883658044,1
6e1d28b6,5,0,0.608416959114294,1
6e5606d5,3,1,0.41486709282370726,0
6e68bcfd,3,1,0.5471051148449996,1
6e695d70,3,2,0.5810763298829392,1
6e6d895f,3,0,0.4375572307580942,0
6e85a624,4,2,0.3579081619888227,0
6e89cee5,1,0,0.6689580874163497,1
6e9beaee,2,1,1.3346786381571474,2
6ea48a4e,5,0,0.475142457661351,0
6ebfdc95,3,0,1.015799656846551,2
6ecb430a,3,1,0.4191281437844733,0
6ed385f6,3,1,1.2217416831647703,2
6eff29da,1,1,0.23729979668118423,0
6f49c8d0,5,0,0.2836869829602047,0
6f5677b7,2,0,0.8392768928435065,1
6f5a31ea,2,1,0.3263415496425749,0
6f878799,4,0,0.6200085533695113,1
6fb28c2a,2,0,0.0436475030973037,0
6fc6b5c4,1,0,0.40242345381341893,0
6fc95dfc,3,0,0.3482141459412035,0
6fcdcb2a,3,0,0.7307743322401733,1
7015528d,5,0,0.47247918126708416,0
707c82c4,4,1,0.3448143447735128,0
7092a6ce,4,2,1.03789207335441,2
709457f3,1,1,0.4003882831956683,0
70de1c63,3,2,0.9978916344481281,2
710345b6,2,0,0.1283173032576576,0
7106a387,4,0,0.3635179109900972,0
7151d8b5,1,0,0.4090422223769793,0
71850348,1,0,0.43244903860052375,0
71852781,1,0,0.421858640202481,0
7187caec,2,2,0.8461584793960426,1
718975fe,3,0,0.41258858443606594,0
7192b2e8,2,0,0.42737605123298206,0
71c1b1d2,1,0,0.12321735905249015,0
71cf0f87,3,0,0.1737035806837866,0
71ee31f8,5,0,0.16318795650829027,0
71f21593,2,2,1.5018778758961622,3
71ffd0ba,4,0,0.38833893097597677,0
7214ad21,5,1,0.9183252750571044,2
721ea536,5,0,0.7929981761014961,1
72264d13,4,1,0.6086357113748461,1
723ee34c,2,0,0.41937721134008454,0
7250264b,2,0,0.1666667509255073,0
72565f5c,5,0,0.5184190600177409,0
7265f1e5,1,0,0.25721489521761415,0
7290824a,3,2,1.4724060537754924,3
72a0c969,4,0,0.33459358966557157,0
72aa1a30,2,2,1.1694753861503115,2
72afd4ca,1,0,0.8991245495317817,2
72bbfadf,5,1,0.7361770053258173,1
72c9c38d,3,1,0.5069304562773038,0
72cb1703,5,0,0.11700404632701067,0
72cc9a64,5,0,0.5051854622428759,0
72fa40ba,5,2,0.7575192657660139,1
7305af8b,4,0,0.3600426550301443,0
7308d22c,5,1,0.5041970177267112,0
732b2327,5,0,0.5052193113781998,0
7347b54e,2,0,0.10430324550616693,0
738e7248,5,1,0.8487006570853494,1
73aa6aab,3,1,0.9645549124811158,2
73d0e0a0,5,0,0.5560888924566532,0
73ec551e,5,0,0.15247385589872542,0
73ffa609,5,0,1.1539015756473077,2
745e6065,2,1,0.5417157269814395,1
7494989e,5,0,0.0446408308626699,0
7498fbde,1,1,0.6329204804126003,1
74be50af,1,0,0.19043933614999414,0
74c2bd81,1,1,0.8946610515873175,2
7514c6f4,4,2,1.2437856665580678,2
75311a3f,2,0,0.7462552304521124,1
7533a4a9,2,0,0.6099630765685182,1
75927c18,3,1,1.1348604483243072,2
759328e6,5,2,1.3040284930604265,2
75ad73ee,4,0,0.241991028582556,0
75b0446f,4,0,0.6679844333357826,1
75b53bd4,2,1,0.2866303762546379,0
75bcc1e0,1,1,0.33626981686079116,0
75c13e08,2,1,0.487065748901002,0
75db1257,1,1,0.8372166244857218,1
75f26948,3,3,0.9198524420884532,2
764d8b42,4,0,0.09929787564983189,0
76781cd8,4,1,0.3562811747988819,0
7698543b,5,0,0.8734454051188518,1
76c9bf0e,3,1,0.6523228032731785,1
76dc0e9f,1,0,0.24752706205963965,0
76dfa86c,5,0,0.12199524129329353,0
76f8f621,5,1,0.4419410420210756,0
76fb4afb,3,1,0.14563432217940975,0
76ff59f2,3,0,0.4657624722318818,0
7752d450,3,2,1.159190957678021,2
776d33af,4,1,1.2598471880772932,2
777a3e9d,4,2,1.065629966168273,2
77941a98,1,0,0.4003149570927517,0
77a5b2ad,5,0,0.30912800419611486,0
77bfe07c,1,0,0.7885196582238643,1
77e460ce,2,0,0.3617158752778055,0
7800a084,5,2,0.9573294364369233,2
781710fe,3,0,0.08305070403997367,0
782a0589,1,0,0.6587875472673743,1
782af70b,1,1,0.7460622163714743,1
7858fd16,5,0,0.3413334515421158,0
785d0663,3,0,0.7783606368816264,1
7860b64c,1,1,0.47840699668869,0
78667893,4,2,0.1953267440566932,0
78704d22,1,1,0.9792545983822978,2
787654dd,3,0,0.19852111014735863,0
788268a4,1,0,0.19399558999405908,0
78a34e5d,1,0,0.22117903934639394,0
